seed,N_SUB,split,kind,method,tau,metric,value
123,75000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0029319999999999806
123,75000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0035821403092009692
123,75000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0
123,75000,train,metric,proxSGD,0.1,pinball,0.058670918684477304
123,75000,train,metric,proxSGD,0.1,rmse,0.593290069803527
123,75000,test,metric,proxSGD,0.1,pinball,0.06011691663260261
123,75000,test,metric,proxSGD,0.1,rmse,0.5951732599903666
123,75000,train,metric,proxSGD,0.5,pinball,0.1354734295524918
123,75000,train,metric,proxSGD,0.5,rmse,0.36863906585241313
123,75000,test,metric,proxSGD,0.5,pinball,0.13824117029973457
123,75000,test,metric,proxSGD,0.5,rmse,0.3733944679547562
123,75000,train,metric,proxSGD,0.9,pinball,0.0623497648851182
123,75000,train,metric,proxSGD,0.9,rmse,0.5910663243263491
123,75000,test,metric,proxSGD,0.9,pinball,0.06455641812390817
123,75000,test,metric,proxSGD,0.9,rmse,0.5937860621501739
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.80472
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8897352233535949
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2467333475651077
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3047819902215574
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4465034887427882
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8897352233535949
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.4746852304989484
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6398859869963831
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8897352233535949
123,100000,train,timing,proxSGD,0.1,fit_seconds,55.66819772599956
123,100000,train,timing,proxSGD,0.1,n_iter,5000.0
123,100000,train,timing,proxSGD,0.5,fit_seconds,65.09863114100062
123,100000,train,timing,proxSGD,0.5,n_iter,5000.0
123,100000,train,timing,proxSGD,0.9,fit_seconds,59.2895431070001
123,100000,train,timing,proxSGD,0.9,n_iter,5000.0
123,100000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.008350000000000005
123,100000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.004637999999999971
123,100000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.006052716436917769
123,100000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0
123,100000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00114
123,100000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.001801330227188834
123,100000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.00255306139204469
123,100000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0
123,100000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0059699999999999935
123,100000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.003207999999999982
123,100000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0037586375187101755
123,100000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0
123,100000,train,metric,proxSGD,0.1,pinball,0.05896901903295874
